pm2.5,DEWP,TEMP,PRES,Iws
165,12,16,1003,0.89
138,13,19,1003,3.13
139,12,21,1003,6.26
140,11,24,1003,8.05
139,12,26,1002,11.18
135,11,28,1001,12.97
115,10,31,1000,0.89
100,8,32,999,4.02
104,4,34,998,4.02
70,4,35,997,1.79
63,2,34,996,1.79
53,2,35,995,3.13
79,5,32,996,6.26
72,13,27,997,13.41
165,13,24,998,16.54
149,12,22,1000,20.56
139,11,21,1000,24.58
93,11,20,1000,27.71
100,11,19,1000,0.89
78,11,17,1000,1.78
78,12,17,999,0.89
73,11,16,1000,1.79
85,11,16,1000,0.89
98,10,16,1000,1.79
47,8,20,1001,4.02
45,8,23,1003,1.79
40,6,24,1004,9.84
35,7,26,1004,17.89
30,7,28,1004,25.04
31,7,26,1005,30.85
24,7,26,1005,38.9
42,7,29,1005,46.05
28,7,29,1004,51.86
23,6,29,1004,56.78
28,7,30,1003,60.8
26,7,29,1003,64.82
23,6,29,1004,69.74
30,7,26,1004,72.87
44,6,24,1005,1.79
45,3,23,1006,4.02
28,3,20,1007,7.15
18,1,20,1007,10.28
20,0,20,1008,0.89
24,-2,22,1009,4.92
18,0,17,1009,8.05
28,1,17,1010,9.84
16,1,17,1010,13.86
14,2,18,1011,15.65
14,2,19,1012,19.67
24,4,21,1013,3.13
29,4,23,1013,4.02
45,4,24,1013,8.94
33,6,26,1013,12.07
46,5,27,1012,16.99
39,6,29,1012,3.13
28,6,30,1011,3.13
55,5,30,1010,7.15
45,4,31,1009,1.79
27,4,31,1009,1.79
48,5,31,1008,3.58
57,5,30,1008,5.37
33,5,27,1009,7.16
43,7,28,1009,11.18
35,7,27,1010,15.2
37,7,26,1010,18.33
39,7,26,1011,1.79
47,10,20,1011,1.79
105,9,21,1011,0.89
104,11,20,1011,1.78
139,10,21,1011,0.89
92,10,20,1012,2.68
86,13,19,1012,1.79
81,13,20,1012,1.79
65,12,23,1013,0.89
131,12,24,1014,1.78
137,12,27,1014,4.92
118,11,27,1014,10.73
115,11,29,1014,16.54
80,11,30,1014,21.46
79,11,30,1013,25.48
62,11,30,1013,30.4
58,10,30,1012,35.32
63,10,29,1012,40.24
72,9,29,1012,45.16
59,10,28,1012,49.18
48,11,27,1013,52.31
40,10,26,1013,57.23
48,12,26,1015,61.25
59,12,24,1015,64.38
78,13,24,1015,1.79
90,14,22,1015,0.89
91,11,23,1015,3.13
98,11,22,1015,4.92
92,13,21,1015,0.89
81,13,21,1015,0.89
74,12,21,1015,1.79
80,13,21,1015,0.89
67,14,22,1015,1.79
108,15,21,1015,3.58
92,15,22,1015,6.71
71,15,23,1015,9.84
92,14,23,1015,0.89
84,15,23,1015,1.78
85,15,23,1015,2.67
83,16,22,1015,1.79
96,15,21,1015,4.92
70,16,20,1015,8.05
72,16,20,1015,11.18
85,16,19,1015,14.31
NA,16,18,1015,1.79
NA,16,18,1015,2.68
NA,16,18,1015,1.79
NA,16,18,1015,0.89
NA,16,18,1014,1.78
90,16,17,1014,0.89
89,15,17,1013,0.89
100,16,17,1013,0.89
86,16,17,1013,3.13
83,15,17,1012,1.79
94,16,17,1011,1.79
111,16,17,1011,0.89
133,16,17,1011,3.13
127,16,17,1011,6.26
152,16,18,1010,8.05
157,17,19,1010,11.18
142,17,20,1009,15.2
127,16,21,1009,1.79
132,16,24,1008,3.13
117,15,24,1008,1.79
111,15,23,1007,4.02
108,17,23,1007,1.79
107,18,21,1007,4.02
142,18,20,1008,7.15
180,17,20,1007,3.13
206,16,19,1008,0.89
193,16,18,1008,1.79
186,16,18,1009,4.92
168,16,18,1009,8.05
175,16,17,1008,1.79
181,16,17,1008,0.89
174,16,17,1008,1.78
205,16,17,1007,0.89
219,15,16,1007,4.02
214,15,16,1007,0.89
230,15,17,1007,1.78
242,16,17,1007,2.67
251,17,19,1007,3.56
234,17,21,1007,1.79
187,17,23,1006,0.89
220,17,25,1006,1.78
92,16,28,1005,2.67
28,8,31,1003,4.92
65,5,31,1003,12.07
16,7,30,1002,17.88
19,8,31,1002,22.8
20,6,31,1002,26.82
17,7,30,1001,29.95
22,11,26,1002,0.89
34,13,23,1002,0.89
214,15,21,1003,1.78
314,15,20,1003,1.79
71,9,23,1004,6.71
33,11,20,1004,4.02
26,11,19,1004,8.04
30,10,20,1004,11.17
33,8,23,1004,16.98
22,8,23,1004,24.13
17,8,21,1005,29.05
25,11,21,1005,3.13
29,11,23,1006,3.13
18,11,24,1007,8.05
19,10,25,1007,12.07
23,10,27,1007,16.99
54,10,26,1007,21.01
41,10,28,1007,4.02
26,9,28,1007,3.13
18,9,28,1007,6.26
37,12,22,1007,5.81
39,13,23,1008,9.83
29,11,24,1008,12.96
59,11,25,1009,4.02
97,13,23,1009,5.81
30,15,21,1010,7.6
65,15,22,1011,0.89
83,15,21,1012,3.13
94,15,20,1013,7.15
77,15,18,1013,8.94
69,15,18,1014,10.73
59,14,18,1014,12.52
75,14,18,1014,14.31
88,14,18,1014,16.1
91,14,17,1015,17.89
98,14,18,1015,0.89
118,15,20,1016,1.79
105,15,20,1016,2.68
103,15,22,1016,1.79
77,15,23,1016,1.79
76,13,24,1016,1.79
85,11,26,1015,3.13
69,9,27,1014,4.92
50,10,28,1014,8.05
39,10,27,1013,8.94
45,11,26,1013,3.13
99,12,25,1013,7.15
92,12,25,1013,11.17
79,12,24,1014,15.19
61,14,22,1015,0.89
60,16,21,1016,4.92
132,15,20,1016,9.84
179,14,19,1017,12.97
189,14,18,1017,16.1
177,13,17,1017,0.89
112,13,17,1017,1.79
94,14,17,1017,3.58
87,14,17,1017,4.47
92,14,17,1017,6.26
86,14,17,1017,0.89
87,13,18,1017,1.78
98,14,19,1017,2.67
87,14,21,1017,3.56
106,14,21,1017,4.45
107,14,23,1016,1.79
110,14,23,1016,4.92
120,14,25,1015,8.05
103,14,25,1014,9.84
98,14,25,1013,3.13
NA,15,25,1013,3.13
178,15,25,1012,7.15
80,14,24,1012,10.28
100,15,24,1014,4.02
115,16,22,1012,7.15
92,17,20,1013,8.94
NA,16,21,1014,0.89
NA,17,20,1014,1.78
NA,16,20,1014,1.79
NA,14,18,1014,4.92
NA,15,17,1014,1.79
NA,15,17,1014,0.89
NA,15,17,1015,1.78
NA,15,17,1015,0.89
NA,16,17,1016,0.89
NA,15,18,1016,0.89
NA,15,18,1017,3.13
NA,15,18,1017,4.92
NA,15,20,1017,6.71
NA,15,20,1017,8.5
NA,15,22,1017,0.89
NA,15,24,1017,1.79
NA,15,23,1016,3.13
NA,14,24,1016,1.79
NA,14,24,1016,3.13
74,14,24,1016,6.26
97,13,24,1016,8.05
119,13,23,1016,9.84
128,15,21,1016,0.89
129,15,19,1017,1.78
141,15,19,1017,2.67
159,15,20,1018,1.79
190,15,17,1018,3.58
154,15,17,1018,4.47
156,15,17,1018,5.36
134,14,17,1018,6.25
133,13,16,1018,8.04
94,13,16,1018,8.93
109,14,15,1019,0.89
140,14,19,1019,0.89
152,15,20,1019,1.78
127,13,22,1019,2.67
114,12,23,1019,3.56
121,13,24,1018,4.45
122,14,26,1018,5.34
113,12,27,1017,1.79
104,13,27,1017,1.79
108,13,28,1016,3.13
101,12,27,1016,6.26
92,13,27,1015,9.39
82,11,26,1015,13.41
83,10,25,1015,16.54
85,12,23,1016,19.67
90,12,22,1016,21.46
81,12,21,1017,23.25
86,13,20,1017,24.14
79,14,19,1017,25.93
71,14,18,1017,27.72
64,14,17,1016,28.61
63,13,17,1017,30.4
76,13,16,1017,0.89
89,12,15,1017,0.89
101,13,16,1017,0.89
95,14,18,1017,1.78
82,13,21,1018,2.67
85,13,23,1017,3.56
79,13,24,1017,4.45
76,13,26,1017,5.34
NA,11,26,1016,7.13
NA,11,29,1014,3.13
NA,10,29,1014,1.79
NA,10,29,1013,3.13
NA,9,29,1013,8.05
NA,8,28,1013,12.07
NA,8,27,1013,16.09
NA,11,26,1013,20.11
NA,11,25,1013,24.13
NA,11,24,1013,28.15
NA,13,21,1014,31.28
NA,12,21,1014,34.41
NA,12,20,1014,36.2
NA,12,19,1014,37.09
NA,11,18,1014,0.89
NA,11,17,1013,1.78
NA,12,17,1014,1.79
NA,12,16,1014,4.92
NA,14,18,1014,8.05
NA,15,19,1014,11.18
NA,15,21,1014,0.89
NA,15,23,1014,1.78
NA,14,24,1014,2.67
NA,14,27,1013,1.79
NA,13,28,1013,1.79
NA,11,30,1011,4.02
NA,11,30,1011,4.02
NA,12,31,1010,4.02
NA,12,30,1009,8.04
NA,12,29,1009,12.06
NA,11,29,1009,16.98
NA,9,28,1009,21
NA,11,26,1010,22.79
NA,13,24,1010,25.92
NA,12,23,1011,29.05
NA,12,22,1011,32.18
NA,12,21,1011,33.97
NA,12,21,1011,34.86
NA,11,20,1011,0.89
NA,11,19,1011,1.78
NA,12,17,1012,0.89
NA,12,17,1012,0.89
NA,13,18,1012,0.89
NA,14,22,1013,1.79
NA,14,22,1013,3.58
NA,14,24,1013,5.37
NA,15,26,1013,7.16
NA,15,28,1013,1.79
NA,15,29,1012,3.13
NA,10,31,1011,8.05
NA,10,32,1010,12.07
NA,11,31,1010,17.88
NA,12,31,1009,21.9
NA,12,30,1009,25.92
NA,11,30,1009,29.94
NA,11,28,1009,33.96
NA,13,26,1010,35.75
NA,14,25,1011,36.64
NA,14,24,1011,38.43
NA,15,24,1011,41.56
NA,16,23,1012,43.35
NA,17,22,1012,46.48
NA,17,21,1012,48.27
NA,16,20,1012,0.89
NA,16,20,1012,1.78
NA,16,20,1013,1.79
NA,17,21,1013,4.92
NA,17,22,1014,6.71
NA,18,23,1014,8.5
NA,18,25,1014,10.29
NA,17,26,1014,1.79
NA,17,28,1014,4.92
151,17,29,1013,3.13
129,13,31,1012,8.05
107,12,30,1012,13.86
112,11,31,1012,19.67
109,11,31,1011,24.59
113,13,31,1011,29.51
108,16,28,1011,33.53
172,15,27,1011,37.55
157,14,26,1012,41.57
142,14,25,1013,44.7
148,14,24,1013,47.83
131,13,24,1014,50.96
128,14,23,1014,54.09
148,14,22,1014,57.22
176,14,22,1014,0.89
191,14,20,1014,0.89
NA,14,20,1014,0.89
NA,14,20,1014,1.78
NA,15,19,1015,2.23
NA,13,22,1015,1.79
NA,14,24,1015,3.58
NA,14,25,1015,5.37
NA,14,27,1015,7.16
NA,15,28,1015,0.89
NA,14,30,1014,2.68
NA,11,31,1013,1.79
NA,11,32,1013,4.92
NA,11,33,1013,8.05
NA,11,30,1012,11.18
NA,10,30,1012,14.31
NA,11,29,1012,17.44
NA,12,29,1012,19.23
NA,10,27,1013,22.36
NA,11,26,1014,25.49
NA,12,25,1014,27.28
NA,12,24,1014,30.41
NA,12,23,1014,32.2
NA,12,22,1014,0.89
NA,13,21,1014,0.89
NA,13,20,1014,1.78
NA,14,21,1014,2.67
NA,13,20,1014,0.89
NA,14,20,1015,0.89
NA,14,23,1015,1.79
NA,13,24,1015,3.58
NA,12,26,1015,1.79
NA,11,28,1015,1.79
NA,11,28,1015,3.58
NA,11,29,1015,5.37
NA,11,30,1013,1.79
NA,10,30,1013,3.13
NA,11,31,1013,4.02
NA,10,32,1012,3.13
70,11,30,1012,7.15
60,13,29,1012,11.17
41,13,28,1013,15.19
40,12,26,1013,19.21
32,11,25,1014,22.34
51,12,24,1014,24.13
42,13,22,1014,0.89
42,12,23,1014,1.79
38,12,22,1013,2.68
43,12,21,1013,4.47
63,13,21,1013,5.36
63,13,22,1013,0.89
62,16,21,1014,3.13
60,16,20,1015,4.92
46,16,20,1015,8.05
41,16,19,1015,12.07
42,16,20,1015,15.2
39,16,20,1014,20.12
36,15,21,1014,24.14
34,16,21,1014,25.93
47,15,22,1013,29.06
36,15,22,1013,3.13
40,14,23,1012,3.13
35,14,24,1012,6.26
38,14,24,1012,9.39
46,15,23,1012,14.31
77,15,22,1012,18.33
53,15,20,1013,20.12
58,15,19,1013,21.91
78,15,19,1013,23.7
80,15,18,1013,24.59
88,16,18,1013,25.48
97,15,18,1013,0.89
77,16,18,1013,0.45
72,16,18,1013,1.34
78,15,18,1013,0.89
81,16,18,1013,1.78
97,16,18,1013,0.89
72,16,19,1013,1.79
78,15,20,1013,3.58
71,15,21,1013,0.89
74,15,23,1012,1.79
73,15,23,1012,3.58
85,15,24,1012,5.37
92,15,24,1011,1.79
100,15,24,1011,1.79
95,15,25,1010,4.92
98,15,25,1010,6.71
89,15,25,1009,9.84
95,15,24,1010,11.63
93,16,24,1011,15.65
93,16,22,1009,18.78
93,16,22,1010,20.57
94,16,22,1010,21.46
99,16,20,1010,0.89
101,16,20,1010,1.79
144,17,21,1009,3.58
160,17,20,1009,4.47
142,17,20,1009,6.26
105,16,20,1009,8.05
97,16,19,1009,8.94
94,15,20,1009,12.07
90,16,20,1010,13.86
91,16,21,1010,15.65
98,16,22,1010,17.44
104,16,25,1009,0.89
115,16,26,1009,1.78
100,16,27,1008,3.57
115,15,29,1007,3.13
111,16,30,1006,1.79
84,15,29,1006,4.02
89,15,31,1005,7.15
104,17,29,1004,11.17
96,17,28,1004,15.19
119,17,28,1006,3.13
129,17,26,1006,3.13
125,17,27,1007,4.92
127,18,27,1007,4.92
104,17,23,1007,14.75
13,15,24,1005,3.13
19,18,23,1006,4.92
23,18,23,1006,8.94
153,17,22,1006,12.96
126,17,21,1006,16.09
140,17,21,1006,17.88
131,17,21,1007,19.67
141,18,21,1007,22.8
149,18,21,1007,25.93
137,18,22,1007,29.95
137,18,24,1007,33.08
154,18,25,1006,34.87
147,18,26,1006,38
143,19,27,1004,41.13
151,19,28,1004,42.92
165,18,29,1003,44.71
174,19,29,1002,47.84
173,19,28,1002,51.86
157,19,27,1002,53.65
198,16,22,1005,9.83
37,17,19,1005,4.02
35,17,19,1004,7.15
42,17,20,1006,3.13
38,18,20,1006,0.89
57,17,19,1006,1.79
68,17,19,1006,3.58
63,17,18,1005,0.89
80,17,18,1004,1.79
63,17,18,1004,4.92
74,16,18,1004,0.89
77,18,19,1005,1.78
67,18,20,1005,1.79
78,18,21,1006,0.89
82,18,23,1006,1.78
68,18,24,1006,3.57
56,17,25,1005,4.46
65,17,27,1005,1.79
68,17,28,1003,1.79
67,18,29,1003,3.13
77,18,30,1002,7.15
82,18,30,1002,11.17
85,19,31,1001,16.09
95,19,29,1001,19.22
100,19,28,1001,22.35
118,20,28,1001,26.37
142,20,25,1002,28.16
137,21,25,1003,29.95
139,20,24,1003,31.74
151,21,24,1003,34.87
191,20,22,1002,0.89
216,20,22,1002,1.79
229,19,21,1002,1.79
198,19,21,1002,1.79
175,19,21,1002,0.89
159,19,22,1002,1.78
196,19,23,1003,0.89
199,19,25,1003,0.89
150,19,26,1003,1.79
128,20,28,1002,0.89
139,20,29,1002,1.79
148,20,30,1002,1.79
136,19,31,1000,1.79
117,19,31,1000,0.89
108,17,31,1000,1.79
75,14,32,999,3.58
66,15,33,999,0.89
89,17,32,998,1.79
118,18,30,999,0.89
152,19,28,998,1.79
183,17,30,1002,7.15
99,21,24,1000,0.89
91,21,24,1000,4.02
105,20,24,1000,0.89
139,20,23,1000,1.79
129,20,23,1000,0.89
149,21,23,1000,0.89
139,20,23,1000,1.78
155,20,22,1001,3.57
86,19,23,1001,3.13
67,19,24,1001,0.89
62,19,26,1001,1.78
63,18,27,1001,3.13
81,18,27,1000,6.26
95,18,28,1000,10.28
109,18,30,1000,3.13
120,19,31,999,4.92
125,20,30,998,9.84
130,20,30,998,14.76
133,19,30,998,19.68
139,20,29,998,23.7
109,15,26,1001,9.83
20,17,23,1002,14.75
20,16,22,1000,3.13
22,16,23,1002,1.79
27,18,21,1004,0.89
30,19,20,1004,3.13
33,18,20,1001,4.02
37,18,20,1002,1.79
45,18,20,1001,1.79
50,18,20,1001,3.58
46,18,20,1001,4.02
42,18,20,1001,7.15
35,18,20,1002,11.17
51,18,21,1003,16.09
44,18,20,1003,4.02
43,18,21,1003,4.92
30,17,18,1003,1.79
27,17,19,1002,3.58
19,17,19,1003,1.79
35,17,19,1002,0.89
21,17,19,1002,1.79
16,17,19,1001,1.79
26,18,19,1002,0.89
36,17,20,1001,4.92
29,17,20,1002,3.13
40,17,21,1002,1.79
37,17,20,1002,0.89
39,17,20,1003,1.78
50,17,19,1004,2.67
49,17,19,1003,3.13
41,17,20,1004,6.26
34,17,19,1003,8.05
58,17,18,1002,0.89
57,16,18,1002,1.79
39,17,18,1003,0.89
40,16,18,1003,1.78
41,17,19,1003,1.79
44,17,20,1004,4.92
49,16,20,1005,8.05
61,17,22,1005,11.18
74,17,23,1005,1.79
93,17,23,1004,0.89
96,17,25,1004,1.78
81,17,27,1003,2.67
74,16,27,1003,4.46
79,18,26,1002,1.79
63,18,27,1003,4.92
69,19,25,1002,8.94
95,19,25,1002,12.07
100,17,22,1003,15.2
100,16,22,1003,16.99
88,17,20,1004,18.78
65,17,20,1004,0.89
69,17,19,1005,0.89
70,16,19,1005,0.89
89,16,18,1005,1.34
98,16,18,1005,0.89
96,17,18,1005,0.89
98,16,18,1005,0.89
96,16,18,1005,0.89
90,17,19,1005,1.34
92,19,20,1006,1.79
99,17,22,1006,2.68
106,17,24,1005,1.79
120,18,26,1005,0.89
109,18,28,1005,2.68
74,18,29,1004,1.79
87,17,31,1003,3.58
93,16,31,1003,5.37
99,19,32,1002,8.5
82,19,31,1002,12.52
80,19,31,1002,16.54
78,19,28,1003,19.67
83,20,27,1003,21.46
92,21,26,1004,23.25
104,21,24,1005,0.89
116,21,24,1005,1.78
117,21,24,1006,2.67
205,21,24,1006,3.56
202,20,22,1006,0.89
227,20,22,1006,1.79
240,20,22,1007,4.92
124,19,21,1007,8.05
77,19,21,1007,9.84
95,19,24,1008,12.97
99,19,25,1009,16.99
NA,18,27,1009,20.12
NA,17,29,1009,25.04
48,15,30,1010,4.92
21,14,32,1009,3.13
15,10,33,1009,4.92
11,11,34,1007,0.89
11,10,34,1007,3.13
10,12,34,1006,1.79
10,10,35,1006,3.58
49,16,33,1005,5.81
49,16,32,1005,10.73
41,17,30,1005,16.54
71,17,28,1005,21.46
62,15,27,1006,26.38
48,15,26,1006,31.3
70,15,25,1006,36.22
61,15,24,1006,40.24
62,15,22,1006,43.37
66,14,20,1006,0.89
63,14,20,1006,1.78
55,14,20,1006,2.67
42,14,19,1006,3.56
48,15,20,1006,0.89
52,13,23,1006,0.89
59,13,24,1006,1.79
63,14,25,1005,3.58
64,15,25,1005,5.37
86,15,28,1004,1.79
85,16,28,1004,0.89
91,17,30,1003,1.78
85,16,30,1003,3.13
89,16,30,1002,1.79
78,17,30,1001,4.02
64,14,31,1001,5.81
69,15,31,1001,3.13
92,16,29,1001,1.79
89,17,28,1001,1.79
79,18,27,1001,3.58
107,18,26,1001,4.92
132,18,26,1002,6.71
124,18,26,1002,1.79
117,19,25,1002,1.79
122,19,24,1001,1.79
121,19,25,1001,1.79
135,18,25,1001,4.92
140,19,23,1002,1.79
122,20,25,1003,0.45
131,20,27,1003,1.34
135,20,28,1004,2.23
136,20,29,1004,4.02
NA,19,29,1005,5.81
NA,19,30,1005,11.62
NA,17,30,1006,13.41
NA,16,29,1006,20.56
NA,15,29,1005,26.37
NA,16,30,1005,31.29
NA,15,29,1005,36.21
NA,15,29,1006,41.13
NA,16,28,1006,45.15
NA,15,26,1007,49.17
NA,14,25,1008,52.3
NA,13,24,1009,56.32
NA,13,24,1009,59.45
NA,14,23,1009,0.89
NA,13,23,1010,1.79
NA,10,23,1011,5.81
NA,12,22,1011,6.7
NA,12,21,1011,8.49
NA,13,20,1011,9.38
NA,13,19,1011,0.89
NA,14,22,1011,0.89
NA,10,23,1011,1.78
NA,8,24,1011,2.67
NA,8,27,1011,3.56
136,8,28,1011,4.45
48,9,29,1011,4.02
48,9,30,1010,7.15
42,10,30,1009,11.17
39,10,31,1008,15.19
35,10,31,1008,19.21
40,11,31,1007,23.23
48,11,30,1007,26.36
55,11,29,1007,29.49
62,12,27,1007,31.28
61,12,26,1007,0.89
66,13,26,1008,3.13
68,13,26,1009,6.26
69,11,25,1009,11.18
54,12,23,1009,14.31
78,13,21,1009,16.1
63,14,21,1009,19.23
69,14,20,1009,21.02
76,14,19,1009,22.81
68,14,17,1009,0.89
100,16,21,1010,0.45
109,15,23,1010,1.34
120,15,23,1010,2.23
104,13,26,1009,3.12
104,13,27,1009,1.79
106,13,28,1009,4.92
96,12,31,1008,8.05
70,12,31,1007,11.18
49,11,32,1007,14.31
49,12,32,1006,18.33
38,12,33,1006,22.35
48,11,33,1006,1.79
57,11,32,1006,4.02
60,12,29,1006,7.15
64,11,29,1006,10.28
81,14,27,1007,13.41
83,15,25,1008,15.2
98,14,23,1008,0.89
114,15,23,1009,1.79
169,15,22,1008,3.58
231,15,22,1008,5.37
214,15,21,1009,7.16
188,16,21,1009,0.45
165,16,19,1009,0.89
191,18,22,1010,0.45
149,17,23,1010,1.34
140,17,24,1010,2.23
149,16,25,1010,1.79
151,16,26,1009,3.58
159,15,28,1009,1.79
166,15,29,1008,3.58
136,14,31,1007,5.37
116,15,32,1007,3.13
118,14,31,1007,7.15
107,14,31,1006,11.17
171,15,31,1006,14.3
170,15,30,1006,16.09
150,16,28,1006,19.22
131,16,28,1006,22.35
195,18,26,1007,25.48
215,17,25,1008,27.27
227,17,24,1008,29.06
190,17,24,1007,0.89
207,17,23,1007,1.78
204,18,22,1008,0.89
251,17,22,1008,4.02
252,18,22,1008,5.81
238,18,21,1008,7.6
224,18,21,1008,8.49
211,18,23,1008,0.89
205,18,24,1009,1.78
209,17,25,1008,1.79
205,17,27,1008,1.79
184,17,28,1007,1.79
160,17,30,1006,4.92
150,17,30,1006,8.05
160,17,31,1005,3.13
152,17,32,1005,3.13
149,16,31,1005,6.26
133,16,31,1004,9.39
115,15,30,1004,13.41
127,15,29,1004,16.54
119,16,27,1005,19.67
124,14,26,1005,23.69
102,14,25,1006,26.82
91,14,24,1006,28.61
92,14,23,1006,30.4
97,13,23,1006,32.19
100,12,22,1006,33.98
97,13,22,1006,35.77
80,14,22,1006,37.56
94,15,22,1006,0.45
121,17,21,1006,3.13
153,16,22,1006,0.89
133,14,24,1006,1.78
163,16,25,1005,3.13
153,16,27,1005,0.89
139,14,27,1004,2.68
131,15,29,1004,1.79
120,15,29,1003,1.79
118,15,30,1002,3.13
117,14,32,1001,8.05
111,16,32,1001,12.97
117,16,31,1001,16.99
116,16,30,1004,4.92
131,19,26,1002,4.92
118,20,25,1002,8.05
121,18,24,1003,4.92
112,19,24,1002,4.92
97,18,26,1002,8.05
111,19,23,1002,0.89
126,19,23,1002,1.79
151,19,22,1002,1.79
140,19,22,1002,0.89
134,19,21,1002,1.79
118,19,21,1002,3.13
124,19,21,1002,4.92
112,20,23,1002,8.05
101,19,25,1002,9.84
131,19,26,1002,0.89
137,18,27,1002,1.78
166,19,29,1002,3.57
152,18,30,1002,3.13
153,18,30,1001,6.26
164,18,31,1001,10.28
174,19,32,1001,14.3
159,19,31,1001,18.32
174,18,31,1001,22.34
189,19,30,1001,25.47
198,19,29,1001,28.6
184,20,28,1002,31.73
194,20,27,1002,33.52
200,20,26,1003,35.31
190,19,26,1003,38.44
196,19,25,1003,40.23
228,20,24,1003,42.02
199,20,24,1003,43.81
201,19,23,1003,45.6
215,19,22,1003,0.45
247,19,22,1003,0.89
249,20,22,1004,1.78
198,20,23,1004,0.89
201,20,25,1004,1.78
211,20,26,1004,2.67
181,20,27,1004,3.56
184,20,30,1004,5.35
172,18,31,1003,3.13
134,18,31,1003,6.26
153,18,32,1002,9.39
170,19,32,1002,12.52
194,19,32,1002,16.54
196,19,31,1001,19.67
175,20,31,1002,21.46
166,20,30,1002,23.25
174,20,29,1002,26.38
158,21,28,1003,0.89
153,21,27,1003,0.89
170,20,27,1003,4.02
188,20,26,1003,7.15
155,21,26,1003,8.94
158,20,25,1004,10.73
154,20,25,1003,12.52
160,19,25,1003,0.89
175,20,24,1003,1.34
172,20,24,1003,0.89
197,20,24,1004,0.89
205,20,25,1004,1.79
195,20,25,1004,3.58
164,20,26,1004,5.37
159,20,26,1004,0.89
156,20,27,1003,1.78
162,19,28,1003,3.13
152,20,28,1002,6.26
150,20,29,1002,8.05
159,19,29,1002,11.18
154,20,29,1001,12.97
174,20,28,1001,14.76
184,20,28,1001,15.65
230,20,26,1001,17.44
235,21,26,1002,19.23
203,21,26,1002,21.02
219,21,25,1002,0.89
209,21,25,1002,1.79
198,21,25,1001,3.58
203,22,25,1001,5.37
241,22,25,1000,7.16
239,22,25,1000,8.95
225,22,24,1000,12.08
204,22,24,1000,15.21
163,22,24,1001,0.89
174,22,24,1001,1.79
154,21,24,1001,3.58
150,22,23,1001,0.89
126,22,23,1001,3.13
121,22,24,1000,0.89
124,22,24,1000,3.13
121,22,24,1000,7.15
92,22,25,1000,11.17
38,21,24,1000,3.13
28,19,23,1000,7.15
46,20,23,1000,4.02
32,20,24,1000,7.15
40,20,24,1000,11.17
36,20,23,1000,1.79
27,20,22,1000,3.13
37,19,22,1000,4.92
46,19,23,1000,8.05
43,20,22,1000,12.07
37,19,22,1000,16.09
40,18,21,999,19.22
45,19,21,1000,23.24
17,18,20,1000,28.16
11,19,21,1000,29.95
17,20,23,1000,31.74
20,19,25,1001,35.76
29,19,27,1001,3.13
34,18,30,1000,0.89
40,18,32,1000,2.68
23,16,34,1000,4.47
17,15,35,999,6.26
14,14,36,999,8.05
12,13,37,999,3.13
13,12,37,998,1.79
14,11,37,998,4.92
15,13,36,998,5.81
31,16,33,999,4.92
34,16,31,999,8.94
35,17,29,1000,12.07
33,18,28,1000,0.89
41,19,26,1000,1.78
34,19,25,1001,0.89
43,20,25,1000,0.89
54,20,24,1000,1.78
73,20,24,1000,0.89
94,21,23,1000,0.89
90,20,24,1001,0.89
55,20,25,1001,0.89
50,21,27,1002,1.78
73,22,28,1002,2.67
77,21,29,1001,1.79
89,20,31,1001,1.79
93,20,33,1001,1.79
100,20,35,1000,1.79
95,19,36,1000,3.13
88,17,37,999,6.26
85,16,37,998,9.39
68,16,38,998,13.41
72,17,37,998,17.43
57,17,37,998,20.56
48,17,34,998,22.35
37,17,33,998,23.24
67,18,30,999,25.03
54,20,30,999,26.82
59,21,30,1000,30.84
79,22,29,1000,34.86
94,21,28,1000,0.89
127,21,27,1000,1.79
153,21,27,1000,1.79
168,20,26,1000,0.89
161,20,26,1000,1.78
145,21,26,1001,0.89
127,21,28,1001,0.89
119,20,29,1001,1.79
103,20,30,1001,5.81
100,20,30,1001,7.6
78,22,29,1001,0.89
77,19,33,1000,1.78
58,14,37,1000,3.13
47,15,37,999,6.26
43,14,38,998,3.13
66,18,37,998,5.81
56,17,37,998,10.73
51,16,36,997,15.65
60,18,34,998,18.78
61,19,31,998,21.91
66,20,30,999,23.7
77,20,29,1000,25.49
87,20,29,1000,27.28
105,20,27,1000,0.89
117,20,26,1001,1.78
122,21,25,1001,0.89
132,21,24,1001,0.89
114,20,24,1001,2.68
104,19,23,1002,5.81
78,20,24,1002,9.83
59,15,28,1002,12.96
35,13,31,1003,16.98
31,11,33,1002,21
15,11,35,1001,22.79
15,9,38,1001,1.79
13,7,39,1000,3.13
11,7,40,999,8.05
8,6,40,998,12.07
10,5,41,998,20.12
13,5,41,997,28.17
12,5,41,997,33.09
9,4,40,997,34.88
21,9,36,997,38.01
20,12,33,997,39.8
34,8,33,998,41.59
32,12,29,998,0.45
44,15,26,998,1.34
62,14,27,999,3.13
34,10,26,999,3.13
24,8,28,1000,7.15
25,9,28,1000,11.17
28,9,26,1000,12.96
28,12,23,1001,0.89
24,13,26,1001,3.13
22,10,30,1002,7.15
21,10,32,1002,10.28
27,8,34,1002,3.13
19,8,36,1002,1.79
4,6,38,1002,1.79
2,5,38,1001,3.58
3,6,40,1000,6.71
9,7,40,999,3.13
7,6,41,999,7.15
21,6,40,998,12.96
